year,month,month_conversion,shopee_region,english_product_category,partner_type,conversion_count,usd_sale_amount,usd_revenue,usd_payout,usd_avg_sale_per_conv,myr_avg_sale_per_conv,%_revenue_per_sale,%_payout_per_sale,%_payout_per_revenue
2024,4,2024-04-01,Shopee Taiwan,Mom & Baby,Rewards,1,7.88,0,0,8,37,0,0,0
2024,7,2024-07-01,Shopee Vietnam,Audio,Rewards,1,35.07,0.7,0.63,35,165,2,1.8,90
2024,1,2024-01-01,Shopee Singapore,Books & Magazines,Social,2,12.67,0.34,0.24,6,30,2.68,1.89,70.59
2024,3,2024-03-01,Shopee Vietnam,Baby & Kids Fashion,Rewards,1,2.38,0,0,2,11,0,0,0
2024,8,2024-08-01,Shopee Philippines,Others,Content,1,1.4,0.01,0,1,7,0.71,0,0
2024,6,2024-06-01,Shopee Thailand,Others,Content,1,137.44,1.37,1.24,137,647,1,0.9,90.51
2024,1,2024-01-01,Shopee Philippines,Mobile & Gadgets,Social,10444,148489.15,1305.43,1044.93,14,67,0.88,0.7,80.04
2024,1,2024-01-01,Shopee Vietnam,Gaming & Consoles,Content,1,0.13,0,0,0,1,0,0,0
2024,2,2024-02-01,Shopee Vietnam,Travel & Luggage,Rewards,1,10.75,0.05,0.05,11,51,0.47,0.47,100
2024,4,2024-04-01,Shopee Singapore,Audio,Social,10,383.01,8.88,6.23,38,180,2.32,1.63,70.16
2024,5,2024-05-01,Shopee Vietnam,Sports & Outdoors,Rewards,6,105.46,1.86,1.68,18,83,1.76,1.59,90.32
2024,8,2024-08-01,Shopee Vietnam,Travel & Luggage,Content,20,34.76,0.69,0.61,2,8,1.99,1.75,88.41
2024,6,2024-06-01,Shopee Singapore,Muslim Fashion,Content,8,62.42,0.75,0.52,8,37,1.2,0.83,69.33
2024,8,2024-08-01,Shopee Indonesia,Computers & Accessories,Comparison,48,934.24,11.36,7.98,19,92,1.22,0.85,70.25
2024,4,2024-04-01,Shopee Vietnam,Men Clothes,Rewards,12,106.73,0.84,0.75,9,42,0.79,0.7,89.29
2024,8,2024-08-01,Shopee Vietnam,Automobiles,Coupons,6,58.85,1.17,1.05,10,46,1.99,1.78,89.74
2024,4,2024-04-01,Shopee Indonesia,Men Bags,Comparison,8,30.55,0.61,0.43,4,18,2,1.41,70.49
2024,8,2024-08-01,Shopee Indonesia,Men Shoes,Rewards,29,296.98,5.42,3.8,10,48,1.83,1.28,70.11
2024,5,2024-05-01,Shopee Philippines,Women Shoes,Comparison,15,100.39,1.68,1.4,7,32,1.67,1.39,83.33
2024,7,2024-07-01,Shopee Taiwan,Home & Living,Rewards,18,163.01,0.33,0.23,9,43,0.2,0.14,69.7
2024,5,2024-05-01,Shopee Philippines,Baby & Kids Fashion,Comparison,21,104.71,1.22,1.01,5,23,1.17,0.96,82.79
2024,4,2024-04-01,Shopee Taiwan,Sports & Outdoors,Coupons,5,32.37,0.39,0.27,6,30,1.2,0.83,69.23
2024,4,2024-04-01,Shopee Philippines,Women Bags,Others,11,94.21,2.45,1.95,9,40,2.6,2.07,79.59
2024,3,2024-03-01,Shopee Singapore,Stationery,Comparison,24,646.92,22.35,15.65,27,127,3.45,2.42,70.02
2024,4,2024-04-01,Shopee Taiwan,Beauty,Rewards,4,39.42,0,0,10,46,0,0,0
2024,4,2024-04-01,Shopee Singapore,Muslim Fashion,Coupons,11,177.27,3.53,2.49,16,76,1.99,1.4,70.54
2024,1,2024-01-01,Shopee Vietnam,Home & Living,Rewards,9,40.7,1.11,0.99,5,21,2.73,2.43,89.19
2024,6,2024-06-01,Shopee Singapore,Others,Paid Traffic,17,109.09,2.21,1.56,6,30,2.03,1.43,70.59
2024,7,2024-07-01,Shopee Malaysia,Men Shoes,Others,34,339.67,6.98,4.87,10,47,2.05,1.43,69.77
2024,8,2024-08-01,Shopee Malaysia,Men Clothes,0,2,3.65,0.09,0.06,2,9,2.47,1.64,66.67
2024,8,2024-08-01,Shopee Singapore,Muslim Fashion,Coupons,15,137.98,2.78,1.93,9,43,2.01,1.4,69.42
2024,6,2024-06-01,Shopee Vietnam,Men Shoes,Social,3,18.21,0.59,0.54,6,29,3.24,2.97,91.53
2024,8,2024-08-01,Shopee Singapore,Motorcycles,Coupons,16,246.15,4.47,3.11,15,72,1.82,1.26,69.57
2024,1,2024-01-01,Shopee Singapore,Automobiles,Comparison,11,73.74,2.42,1.69,7,32,3.28,2.29,69.83
2024,8,2024-08-01,Shopee Vietnam,Women Shoes,Coupons,5,29.13,0.58,0.52,6,27,1.99,1.79,89.66
2024,8,2024-08-01,Shopee Thailand,Others,Rewards,18,259.87,41.59,29.11,14,68,16,11.2,69.99
2024,8,2024-08-01,Shopee Malaysia,Gaming & Consoles,Rewards,12,93.26,1.91,1.36,8,37,2.05,1.46,71.2
2024,2,2024-02-01,Shopee Philippines,Men Shoes,Others,10,52.68,0.84,0.67,5,25,1.59,1.27,79.76
2024,8,2024-08-01,Shopee Singapore,Pets,Rewards,18,291,5.26,3.67,16,76,1.81,1.26,69.77
2024,3,2024-03-01,Shopee Vietnam,Sports & Outdoors,Social,188,916.57,35.44,31.93,5,23,3.87,3.48,90.1
2024,5,2024-05-01,Shopee Indonesia,Food & Beverage,Sub-Network,44686,155611.69,2936.78,2060.31,3,16,1.89,1.32,70.16
2024,7,2024-07-01,Shopee Vietnam,Beauty,Sub-Network,219726,883026.93,17384.01,15636.54,4,19,1.97,1.77,89.95
2024,7,2024-07-01,Shopee Thailand,Women Bags,Others,33,133.05,1.72,1.19,4,19,1.29,0.89,69.19
2024,7,2024-07-01,Shopee Philippines,Audio,Content,174,1395.59,15.99,12.78,8,38,1.15,0.92,79.92
2024,1,2024-01-01,Shopee Taiwan,Baby & Kids Fashion,Content,369,2287.91,1.79,1.27,6,29,0.08,0.06,70.95
2024,5,2024-05-01,Shopee Philippines,Women Clothes,Paid Traffic,3892,11354.18,179.56,142.08,3,14,1.58,1.25,79.13
2024,1,2024-01-01,Shopee Thailand,Home Appliances,Rewards,3032,93417.1,2482.68,1737.61,31,145,2.66,1.86,69.99
2024,6,2024-06-01,Shopee Indonesia,Women Shoes,Sub-Network,9886,49812.03,964.52,675.18,5,24,1.94,1.36,70
2024,7,2024-07-01,Shopee Vietnam,Mobile & Gadgets,Sub-Network,136495,464708.77,6012.02,5410.79,3,16,1.29,1.16,90
2024,3,2024-03-01,Shopee Vietnam,Fashion Accessories,Coupons,97,100.21,2.97,2.65,1,5,2.96,2.64,89.23
2024,3,2024-03-01,Shopee Singapore,Stationery,Coupons,253,1464.28,30.51,21.27,6,27,2.08,1.45,69.71
2024,1,2024-01-01,Shopee Malaysia,Hobbies & Collections,Sub-Network,4241,25078.09,889.72,623.54,6,28,3.55,2.49,70.08
2024,3,2024-03-01,Shopee Singapore,Beauty,Comparison,70,890.38,32.93,23.09,13,60,3.7,2.59,70.12
2024,4,2024-04-01,Shopee Philippines,Pets,Sub-Network,1182,5942.71,67.3,54.45,5,24,1.13,0.92,80.91
2024,7,2024-07-01,Shopee Philippines,Men Shoes,Paid Traffic,2004,12331.97,188.23,141.93,6,29,1.53,1.15,75.4
2024,7,2024-07-01,Shopee Philippines,Men Bags,Social,613,4488.53,125.2,100,7,34,2.79,2.23,79.87
2024,6,2024-06-01,Shopee Taiwan,Computers & Accessories,Sub-Network,3802,116345.22,991.17,716.7,31,144,0.85,0.62,72.31
2024,3,2024-03-01,Shopee Philippines,Mom & Baby,Sub-Network,1793,7663.89,97.87,78.38,4,20,1.28,1.02,80.09
2024,8,2024-08-01,Shopee Singapore,Hobbies & Collections,Others,222,2437.33,38.23,27,11,52,1.57,1.11,70.63
2024,1,2024-01-01,Shopee Indonesia,Computers & Accessories,Rewards,593,11480.98,96.36,67.38,19,91,0.84,0.59,69.93
2024,6,2024-06-01,Shopee Thailand,Sports & Outdoors,Comparison,57,614.87,8.02,5.58,11,51,1.3,0.91,69.58
2024,4,2024-04-01,Shopee Singapore,Stationery,Content,244,2316.39,38.88,27.37,9,45,1.68,1.18,70.4
2024,1,2024-01-01,Shopee Singapore,Cameras & Drones,Sub-Network,138,5542.55,102.35,71.83,40,189,1.85,1.3,70.18
2024,5,2024-05-01,Shopee Thailand,Women Bags,Paid Traffic,664,2476.84,34.53,23.96,4,18,1.39,0.97,69.39
2024,3,2024-03-01,Shopee Singapore,Mobile & Gadgets,Paid Traffic,6405,104120.96,1848.77,1259.92,16,77,1.78,1.21,68.15
2024,4,2024-04-01,Shopee Thailand,Gaming & Consoles,Rewards,179,8090.7,120.39,84.24,45,213,1.49,1.04,69.97
2024,7,2024-07-01,Shopee Vietnam,Cameras & Drones,Sub-Network,5029,69696.18,1145.88,1030.26,14,65,1.64,1.48,89.91
2024,6,2024-06-01,Shopee Vietnam,Men Shoes,Sub-Network,27186,138404.53,2867.78,2583.41,5,24,2.07,1.87,90.08
2024,3,2024-03-01,Shopee Malaysia,Books & Magazines,Coupons,192,798.84,22.02,15.43,4,20,2.76,1.93,70.07
2024,2,2024-02-01,Shopee Thailand,Men Clothes,Coupons,117,628.24,36.69,25.73,5,25,5.84,4.1,70.13
2024,5,2024-05-01,Shopee Philippines,Motorcycles,Coupons,552,4451.85,49.4,39.52,8,38,1.11,0.89,80
2024,4,2024-04-01,Shopee Philippines,Beauty,Rewards,5266,31939.05,455.53,364.21,6,29,1.43,1.14,79.95
2024,3,2024-03-01,Shopee Malaysia,Automobiles,Coupons,342,3666.07,81.25,56.77,11,50,2.22,1.55,69.87
2024,5,2024-05-01,Shopee Thailand,Health,Coupons,191,1583.47,40.69,28.49,8,39,2.57,1.8,70.02
2024,8,2024-08-01,Shopee Taiwan,Mobile & Gadgets,Social,3981,33154.25,145.3,101.65,8,39,0.44,0.31,69.96
2024,2,2024-02-01,Shopee Thailand,Men Shoes,Sub-Network,143,1242.91,64.68,45.95,9,41,5.2,3.7,71.04
2024,2,2024-02-01,Shopee Indonesia,Gaming & Consoles,Rewards,26,310.4,4.53,3.16,12,56,1.46,1.02,69.76
2024,1,2024-01-01,Shopee Indonesia,Stationery,Others,380,740.33,14.48,9.8,2,9,1.96,1.32,67.68
2024,5,2024-05-01,Shopee Vietnam,Cameras & Drones,Others,169,2078.97,47.49,42.73,12,58,2.28,2.06,89.98
2024,6,2024-06-01,Shopee Indonesia,Health,Social,2933,14630.28,294.68,206.25,5,23,2.01,1.41,69.99
2024,2,2024-02-01,Shopee Indonesia,Travel & Luggage,Content,451,2522.14,63.85,44.65,6,26,2.53,1.77,69.93
2024,6,2024-06-01,Shopee Indonesia,Home Appliances,Paid Traffic,5870,59037.11,896.59,604.1,10,47,1.52,1.02,67.38
2024,1,2024-01-01,Shopee Vietnam,Computers & Accessories,Paid Traffic,2925,34762.05,500.84,350.48,12,56,1.44,1.01,69.98
2024,2,2024-02-01,Shopee Malaysia,Women Shoes,Coupons,100,612.41,40.4,28.3,6,29,6.6,4.62,70.05
2024,1,2024-01-01,Shopee Singapore,Audio,Sub-Network,342,10531.97,228.99,160.89,31,145,2.17,1.53,70.26
2024,7,2024-07-01,Shopee Taiwan,Fashion Accessories,Content,683,2946.52,4.16,2.92,4,20,0.14,0.1,70.19
2024,8,2024-08-01,Shopee Philippines,Books & Magazines,Content,126,690.19,7.98,6.35,5,26,1.16,0.92,79.57
2024,4,2024-04-01,Shopee Malaysia,Audio,Rewards,213,3885.65,47.68,33.42,18,86,1.23,0.86,70.09
2024,2,2024-02-01,Shopee Malaysia,Stationery,Sub-Network,4089,12659.38,554.51,387.95,3,15,4.38,3.06,69.96
2024,5,2024-05-01,Shopee Taiwan,Mobile & Gadgets,Sub-Network,17170,272755.51,3169.4,2228.25,16,75,1.16,0.82,70.31
2024,8,2024-08-01,Shopee Thailand,Watches,Sub-Network,127,1180.66,24.13,18.29,9,44,2.04,1.55,75.8
2024,3,2024-03-01,Shopee Indonesia,Cameras & Drones,Social,563,15922.52,264.08,184.8,28,133,1.66,1.16,69.98
2024,8,2024-08-01,Shopee Singapore,Mom & Baby,Others,306,5625.64,99.18,69.61,18,87,1.76,1.24,70.19
2024,3,2024-03-01,Shopee Indonesia,Beauty,Comparison,169,691.34,16.64,11.68,4,19,2.41,1.69,70.19
2024,3,2024-03-01,Shopee Taiwan,Computers & Accessories,Comparison,711,26122.47,228.73,160.12,37,173,0.88,0.61,70
2024,5,2024-05-01,Shopee Philippines,Health,Comparison,79,1035.94,14.32,11.79,13,62,1.38,1.14,82.33
2024,2,2024-02-01,Shopee Vietnam,Men Bags,Content,1,2.39,0.01,0.01,2,11,0.42,0.42,100
2024,2,2024-02-01,Shopee Taiwan,Motorcycles,Content,297,5391.11,6.35,4.45,18,85,0.12,0.08,70.08
2024,7,2024-07-01,Shopee Malaysia,Men Clothes,Sub-Network,3116,15929.95,323.17,226.66,5,24,2.03,1.42,70.14
2024,6,2024-06-01,Shopee Philippines,Women Shoes,Coupons,347,1293.27,19.03,15.23,4,18,1.47,1.18,80.03
2024,2,2024-02-01,Shopee Singapore,Automobiles,Sub-Network,484,5524.54,202.08,141.55,11,54,3.66,2.56,70.05
2024,7,2024-07-01,Shopee Taiwan,Gaming & Consoles,Social,114,2949.15,19.46,13.61,26,122,0.66,0.46,69.94
2024,2,2024-02-01,Shopee Philippines,Women Clothes,Sub-Network,3733,12173.13,203.52,163.2,3,15,1.67,1.34,80.19
2024,8,2024-08-01,Shopee Malaysia,Travel & Luggage,Social,222,1004.64,23.83,16.65,5,21,2.37,1.66,69.87
2024,7,2024-07-01,Shopee Philippines,Women Bags,Coupons,137,806.48,9.96,7.95,6,28,1.23,0.99,79.82
2024,4,2024-04-01,Shopee Malaysia,Watches,Comparison,43,306.4,8.02,5.92,7,34,2.62,1.93,73.82
2024,1,2024-01-01,Shopee Philippines,Gaming & Consoles,Content,54,429.67,2.43,2.1,8,37,0.57,0.49,86.42
2024,7,2024-07-01,Shopee Malaysia,Travel & Luggage,Rewards,156,879.17,16.78,11.78,6,27,1.91,1.34,70.2
2024,1,2024-01-01,Shopee Thailand,Baby & Kids Fashion,Comparison,51,213.3,9.01,6.31,4,20,4.22,2.96,70.03
2024,6,2024-06-01,Shopee Singapore,Automobiles,Content,115,2041.16,28.52,19.99,18,84,1.4,0.98,70.09
2024,5,2024-05-01,Shopee Philippines,Cameras & Drones,Coupons,66,1578.6,6.7,5.39,24,113,0.42,0.34,80.45
2024,1,2024-01-01,Shopee Indonesia,Motorcycles,Coupons,72,475.95,9.61,6.8,7,31,2.02,1.43,70.76
2024,4,2024-04-01,Shopee Philippines,Cameras & Drones,Comparison,10,1099.67,2.15,1.72,110,518,0.2,0.16,80
2024,1,2024-01-01,Shopee Malaysia,Men Shoes,Rewards,254,2519.13,132.67,93.61,10,47,5.27,3.72,70.56
2024,6,2024-06-01,Shopee Singapore,Hobbies & Collections,Sub-Network,344,5895.65,76.49,53.64,17,81,1.3,0.91,70.13
2024,7,2024-07-01,Shopee Vietnam,Watches,Comparison,90,874.13,15.46,13.89,10,46,1.77,1.59,89.84
2024,8,2024-08-01,Shopee Thailand,Cameras & Drones,Others,9,259.09,3.38,2.37,29,136,1.3,0.91,70.12
2024,5,2024-05-01,Shopee Vietnam,Women Clothes,Content,61,165.32,5.51,4.95,3,13,3.33,2.99,89.84
2024,1,2024-01-01,Shopee Vietnam,Cameras & Drones,Comparison,108,1296.18,26.37,23.72,12,57,2.03,1.83,89.95
2024,8,2024-08-01,Shopee Philippines,Travel & Luggage,Content,77,504.15,5.41,4.31,7,31,1.07,0.85,79.67
2024,3,2024-03-01,Shopee Indonesia,Stationery,Comparison,155,593.01,12.4,8.68,4,18,2.09,1.46,70
2024,3,2024-03-01,Shopee Singapore,Travel & Luggage,Content,126,1392.47,26.96,18.81,11,52,1.94,1.35,69.77
2024,6,2024-06-01,Shopee Singapore,Men Shoes,Others,56,858.29,11.08,7.69,15,72,1.29,0.9,69.4
2024,5,2024-05-01,Shopee Singapore,Women Bags,Others,40,596.81,7.08,4.94,15,70,1.19,0.83,69.77
2024,6,2024-06-01,Shopee Singapore,Baby & Kids Fashion,Others,59,271.66,3.03,2.14,5,22,1.12,0.79,70.63
2024,5,2024-05-01,Shopee Singapore,Stationery,Coupons,158,832.62,17.61,12.29,5,25,2.12,1.48,69.79
2024,3,2024-03-01,Shopee Taiwan,Motorcycles,Others,116,1800.7,2.84,1.99,16,73,0.16,0.11,70.07
2024,4,2024-04-01,Shopee Indonesia,Audio,Comparison,15,106.48,2.4,1.69,7,33,2.25,1.59,70.42
2024,2,2024-02-01,Shopee Philippines,Travel & Luggage,Comparison,10,39.78,0.45,0.34,4,19,1.13,0.85,75.56
2024,6,2024-06-01,Shopee Indonesia,Travel & Luggage,Social,650,2391.92,60.47,42.25,4,17,2.53,1.77,69.87
2024,4,2024-04-01,Shopee Thailand,Baby & Kids Fashion,Content,215,767.74,16.33,12.68,4,17,2.13,1.65,77.65
2024,7,2024-07-01,Shopee Taiwan,Mobile & Gadgets,Content,901,8532.45,39.57,27.69,9,45,0.46,0.32,69.98
2024,3,2024-03-01,Shopee Philippines,Travel & Luggage,Rewards,1139,4290.2,44.96,35.76,4,18,1.05,0.83,79.54
2024,4,2024-04-01,Shopee Vietnam,Mobile & Gadgets,Comparison,952,3828.51,84.88,76.42,4,19,2.22,2,90.03
2024,8,2024-08-01,Shopee Taiwan,Stationery,Coupons,147,463.88,0.74,0.51,3,15,0.16,0.11,68.92
2024,2,2024-02-01,Shopee Singapore,Food & Beverage,Paid Traffic,4171,65177.4,2308.7,1588.61,16,74,3.54,2.44,68.81
2024,5,2024-05-01,Shopee Thailand,Food & Beverage,Rewards,10695,49418.15,1027.75,719.15,5,22,2.08,1.46,69.97
2024,5,2024-05-01,Shopee Malaysia,Fashion Accessories,Sub-Network,3046,10844.36,301.79,212.18,4,17,2.78,1.96,70.31
2024,2,2024-02-01,Shopee Taiwan,Beauty,Sub-Network,13563,131091.79,1356.73,966.25,10,46,1.03,0.74,71.22
2024,5,2024-05-01,Shopee Indonesia,Fashion Accessories,Paid Traffic,13157,35433.57,631.89,423.09,3,13,1.78,1.19,66.96
2024,3,2024-03-01,Shopee Philippines,Sports & Outdoors,Content,325,2045.2,26.53,21.84,6,30,1.3,1.07,82.32
2024,5,2024-05-01,Shopee Vietnam,Stationery,Comparison,673,1945.89,59.22,53.22,3,14,3.04,2.73,89.87
2024,5,2024-05-01,Shopee Indonesia,Fashion Accessories,Rewards,364,1698.06,12.04,8.44,5,22,0.71,0.5,70.1
2024,7,2024-07-01,Shopee Indonesia,Computers & Accessories,Comparison,60,323.38,9.31,6.57,5,25,2.88,2.03,70.57
2024,2,2024-02-01,Shopee Vietnam,Food & Beverage,Social,78,422.93,17.88,16.13,5,26,4.23,3.81,90.21
2024,1,2024-01-01,Shopee Thailand,Baby & Kids Fashion,Content,366,1629.47,46.71,36.12,4,21,2.87,2.22,77.33
2024,7,2024-07-01,Shopee Taiwan,Motorcycles,Others,240,3180.86,4.87,3.37,13,62,0.15,0.11,69.2
2024,8,2024-08-01,Shopee Malaysia,Hobbies & Collections,Paid Traffic,1944,11806.05,255.03,175.21,6,29,2.16,1.48,68.7
2024,4,2024-04-01,Shopee Vietnam,Cameras & Drones,Paid Traffic,1199,16422.38,122.37,101.82,14,65,0.75,0.62,83.21
2024,1,2024-01-01,Shopee Thailand,Health,Content,2430,27695.06,1351.45,1087.23,11,54,4.88,3.93,80.45
2024,8,2024-08-01,Shopee Thailand,Sports & Outdoors,Rewards,2677,30359.43,389.36,272.34,11,53,1.28,0.9,69.95
2024,8,2024-08-01,Shopee Malaysia,Stationery,Comparison,296,1224.08,28.89,21.11,4,19,2.36,1.72,73.07
2024,5,2024-05-01,Shopee Philippines,Home & Living,Coupons,2944,15977.94,166.41,132.73,5,26,1.04,0.83,79.76
2024,5,2024-05-01,Shopee Thailand,Mobile & Gadgets,Coupons,317,3915.68,55.29,38.72,12,58,1.41,0.99,70.03
2024,4,2024-04-01,Shopee Philippines,Books & Magazines,Paid Traffic,698,3816.93,43.18,34.14,5,26,1.13,0.89,79.06
2024,2,2024-02-01,Shopee Thailand,Travel & Luggage,Social,50,655.96,36.94,25.87,13,62,5.63,3.94,70.03
2024,8,2024-08-01,Shopee Taiwan,Health,Comparison,2793,54140.36,433.27,303.36,19,91,0.8,0.56,70.02
2024,1,2024-01-01,Shopee Singapore,Mom & Baby,Sub-Network,1021,17124.35,579.86,406.92,17,79,3.39,2.38,70.18
2024,6,2024-06-01,Shopee Taiwan,Women Clothes,Coupons,37,349.86,4.77,3.38,9,45,1.36,0.97,70.86
2024,1,2024-01-01,Shopee Thailand,Books & Magazines,Social,93,655.86,18.03,12.6,7,33,2.75,1.92,69.88
2024,5,2024-05-01,Shopee Thailand,Home & Living,Sub-Network,6848,33379.91,469.52,350.8,5,23,1.41,1.05,74.71
2024,6,2024-06-01,Shopee Malaysia,Gaming & Consoles,Rewards,133,1093.58,17.32,12.14,8,39,1.58,1.11,70.09
2024,4,2024-04-01,Shopee Vietnam,Motorcycles,Paid Traffic,7819,36423.87,274.97,220.41,5,22,0.75,0.61,80.16
2024,4,2024-04-01,Shopee Thailand,Books & Magazines,Content,128,826.66,17.79,14.55,6,30,2.15,1.76,81.79
2024,6,2024-06-01,Shopee Thailand,Motorcycles,Paid Traffic,1287,9573.62,133.02,88.32,7,35,1.39,0.92,66.4
2024,3,2024-03-01,Shopee Taiwan,Baby & Kids Fashion,Social,2393,13011.22,35.15,24.6,5,26,0.27,0.19,69.99
2024,7,2024-07-01,Shopee Philippines,Home & Living,Social,16784,111222.96,2497.87,1999.07,7,31,2.25,1.8,80.03
2024,3,2024-03-01,Shopee Singapore,Travel & Luggage,Paid Traffic,820,7165.66,183.97,126.18,9,41,2.57,1.76,68.59
2024,4,2024-04-01,Shopee Philippines,"Tickets, Vouchers & Services",Others,13,298.36,1.46,1.17,23,108,0.49,0.39,80.14
2024,1,2024-01-01,Shopee Indonesia,Women Bags,Coupons,56,318.26,6.38,4.53,6,27,2,1.42,71
2024,4,2024-04-01,Shopee Taiwan,Home Appliances,Social,2794,73844.53,264.15,184.91,26,124,0.36,0.25,70
2024,1,2024-01-01,Shopee Malaysia,Motorcycles,Social,1467,14430.89,274.87,193.32,10,46,1.9,1.34,70.33
2024,5,2024-05-01,Shopee Singapore,Cameras & Drones,Rewards,47,2588.43,22.27,17.69,55,259,0.86,0.68,79.43
2024,3,2024-03-01,Shopee Indonesia,Books & Magazines,Social,1369,4239.5,96.61,67.37,3,15,2.28,1.59,69.73
2024,6,2024-06-01,Shopee Philippines,Motorcycles,Social,2820,26148.4,417.66,333.95,9,44,1.6,1.28,79.96
2024,4,2024-04-01,Shopee Philippines,Men Clothes,Sub-Network,869,3664.27,59.39,47.85,4,20,1.62,1.31,80.57
2024,4,2024-04-01,Shopee Vietnam,Home & Living,Sub-Network,105023,437353.24,2990.87,2681.96,4,20,0.68,0.61,89.67
2024,5,2024-05-01,Shopee Vietnam,Men Clothes,Comparison,572,3489.89,118.78,106.89,6,29,3.4,3.06,89.99
2024,5,2024-05-01,Shopee Singapore,Computers & Accessories,Coupons,138,5854.55,74.05,51.91,42,200,1.26,0.89,70.1
2024,6,2024-06-01,Shopee Philippines,Home Appliances,Social,3089,40770.93,544.09,434.92,13,62,1.33,1.07,79.94
2024,7,2024-07-01,Shopee Malaysia,Men Shoes,Paid Traffic,710,6176.95,124.02,87.93,9,41,2.01,1.42,70.9
2024,2,2024-02-01,Shopee Vietnam,Mobile & Gadgets,Paid Traffic,21066,68271.2,1553.6,1209.02,3,15,2.28,1.77,77.82
2024,4,2024-04-01,Shopee Malaysia,Men Clothes,Rewards,779,4343.5,111.42,78.12,6,26,2.57,1.8,70.11
2024,5,2024-05-01,Shopee Indonesia,Women Shoes,Sub-Network,8252,42868.52,839.91,588.1,5,24,1.96,1.37,70.02
2024,8,2024-08-01,Shopee Thailand,Automobiles,Paid Traffic,2212,18765.3,245.18,167.39,8,40,1.31,0.89,68.27
2024,4,2024-04-01,Shopee Taiwan,Fashion Accessories,Social,8358,51143.57,81.09,56.75,6,29,0.16,0.11,69.98
2024,2,2024-02-01,Shopee Philippines,Home & Living,Sub-Network,6885,32552.09,365.37,293.43,5,22,1.12,0.9,80.31
2024,6,2024-06-01,Shopee Taiwan,Beauty,Others,2958,23584.12,148.12,103.51,8,38,0.63,0.44,69.88
2024,7,2024-07-01,Shopee Indonesia,Health,Coupons,578,3413.13,59.09,41.34,6,28,1.73,1.21,69.96
2024,8,2024-08-01,Shopee Malaysia,Gaming & Consoles,Comparison,43,666.07,14.29,10.19,15,73,2.15,1.53,71.31
2024,4,2024-04-01,Shopee Taiwan,Women Bags,Comparison,334,6675.88,26.74,18.71,20,94,0.4,0.28,69.97
2024,2,2024-02-01,Shopee Singapore,Health,Sub-Network,1284,31754.24,1274.17,893.02,25,116,4.01,2.81,70.09
2024,1,2024-01-01,Shopee Indonesia,Home Appliances,Sub-Network,15346,161108.24,2107.84,1477.24,10,49,1.31,0.92,70.08
2024,3,2024-03-01,Shopee Thailand,Health,Social,367,3842.46,103.35,72.44,10,49,2.69,1.89,70.09
2024,6,2024-06-01,Shopee Philippines,Health,Coupons,562,3687.17,53.27,42.6,7,31,1.44,1.16,79.97
2024,2,2024-02-01,Shopee Thailand,Watches,Sub-Network,59,1557.81,36.65,25.7,26,124,2.35,1.65,70.12
2024,2,2024-02-01,Shopee Taiwan,Computers & Accessories,Others,75,1988.7,13.5,9.42,27,125,0.68,0.47,69.78
2024,7,2024-07-01,Shopee Singapore,Audio,Coupons,120,4285.64,47.52,33.29,36,168,1.11,0.78,70.05
2024,4,2024-04-01,Shopee Taiwan,Men Shoes,Comparison,270,4150.54,53.47,37.48,15,72,1.29,0.9,70.1
2024,8,2024-08-01,Shopee Taiwan,Pets,Content,574,4512.15,4.59,3.21,8,37,0.1,0.07,69.93
2024,6,2024-06-01,Shopee Philippines,Women Bags,Sub-Network,1426,5279.37,81.3,65.22,4,17,1.54,1.24,80.22
2024,4,2024-04-01,Shopee Vietnam,Books & Magazines,Sub-Network,4236,16385.81,127.81,114.72,4,18,0.78,0.7,89.76
2024,1,2024-01-01,Shopee Singapore,Food & Beverage,Rewards,1482,26778.65,1228.37,976.03,18,85,4.59,3.64,79.46
2024,8,2024-08-01,Shopee Philippines,Travel & Luggage,Rewards,612,2831.72,31.26,24.9,5,22,1.1,0.88,79.65
2024,1,2024-01-01,Shopee Thailand,Beauty,Rewards,10754,86159.33,3787.51,2650.34,8,38,4.4,3.08,69.98
2024,8,2024-08-01,Shopee Malaysia,Books & Magazines,Sub-Network,1030,3811.65,83.14,57.8,4,17,2.18,1.52,69.52
2024,3,2024-03-01,Shopee Philippines,Mom & Baby,Coupons,810,3792.71,43.06,34.18,5,22,1.14,0.9,79.38
2024,4,2024-04-01,Shopee Singapore,Computers & Accessories,Paid Traffic,774,29397.35,324.51,219.34,38,179,1.1,0.75,67.59
2024,4,2024-04-01,Shopee Taiwan,Home & Living,Others,4906,33266.44,149.71,104.78,7,32,0.45,0.31,69.99
2024,8,2024-08-01,Shopee Indonesia,Fashion Accessories,Rewards,159,484.93,4.15,2.81,3,14,0.86,0.58,67.71
2024,4,2024-04-01,Shopee Thailand,"Tickets, Vouchers & Services",Content,100,2559.99,22.32,16.75,26,121,0.87,0.65,75.04
2024,1,2024-01-01,Shopee Singapore,Women Bags,Rewards,83,2427.94,55.35,43.75,29,138,2.28,1.8,79.04
2024,7,2024-07-01,Shopee Philippines,Travel & Luggage,Social,619,2350.35,55.85,44.6,4,18,2.38,1.9,79.86
2024,3,2024-03-01,Shopee Malaysia,Audio,Rewards,312,4039.27,82.11,57.9,13,61,2.03,1.43,70.52
2024,4,2024-04-01,Shopee Malaysia,Home & Living,Sub-Network,8733,63491.23,758.82,531.48,7,34,1.2,0.84,70.04
